"gene","DESeq2_log2FC","DESeq2_padj","DESeq2_group","edgeR_log2FC","edgeR_FDR","edgeR_group"
"AT3G63200",-1.154287688,0.051059309,"ns",-1.17669994852147,0.224792740860891,"ns"
"AT2G24420",0.873525092,0.051262943,"ns",0.865584797407533,0.214059387856491,"ns"
"AT3G44260",-1.885091482,0.051262943,"ns",-1.95229970181507,0.224792740860891,"ns"
"AT5G38200",-0.749654843,0.051659376,"ns",-0.766638996224551,0.214059387856491,"ns"
"AT5G47040",0.957424985,0.051659376,"ns",0.935888937459714,0.242592483760599,"ns"
"AT5G58140",0.756717587,0.051659376,"ns",0.742930459733939,0.22495955800297,"ns"
"AT1G30700",1.107946955,0.051747081,"ns",1.08654777757102,0.208284264789637,"ns"
"AT4G34881",1.358602049,0.052164753,"ns",1.32889769697061,0.253844579502253,"ns"
"AT3G53460",-0.833740556,0.05240283,"ns",-0.851375039113416,0.255624410649637,"ns"
"AT4G24800",0.813178663,0.053140926,"ns",0.798878222244607,0.233756260579953,"ns"
"AT1G28260",1.126416802,0.053180789,"ns",1.10234361172217,0.224792740860891,"ns"
"AT4G36780",0.797146904,0.053180789,"ns",0.782515212097013,0.224792740860891,"ns"
"AT4G37740",-1.105981501,0.053180789,"ns",-1.11150569347753,0.215840785325969,"ns"
"AT2G24980",-3.210974823,0.053591555,"ns",-2.80070042250647,0.243984628452689,"ns"
"AT2G39450",0.95037628,0.054922246,"ns",0.938292465633065,0.207856927921617,"ns"
"AT1G13300",-1.421397388,0.05515422,"ns",-1.40322044538694,0.208722239102456,"ns"
"AT5G26000",0.799490776,0.055833191,"ns",0.784233728676812,0.24998036890722,"ns"
"AT3G06550",-0.811308267,0.056556266,"ns",-0.831306228093476,0.224792740860891,"ns"
"AT3G62060",-1.718354012,0.056556266,"ns",-1.65541702260856,0.224792740860891,"ns"
"AT1G47270",1.311514122,0.056952359,"ns",1.26603869716801,0.215840785325969,"ns"
"AT5G09460",0.874714944,0.056952359,"ns",0.862253577075618,0.214059387856491,"ns"
"AT5G37600",-0.751369639,0.056952359,"ns",-0.770183351364684,0.233822789379673,"ns"
"AT5G09660",0.597908291,0.057013893,"ns",0.588944939999733,0.252330772356339,"ns"
"AT1G18330",1.431037824,0.057157197,"ns",1.3671804817762,0.22495955800297,"ns"
"AT1G20160",1.199957561,0.057157197,"ns",1.17146552200049,0.242831052107946,"ns"
"AT2G05540",0.503870312,0.057157197,"ns",0.484494790508844,0.312034585238981,"ns"
"AT2G39430",-0.976289984,0.057157197,"ns",-0.99228566844641,0.221173673286999,"ns"
"AT2G40880",0.87300169,0.057157197,"ns",0.859291114472563,0.207856927921617,"ns"
"AT3G54140",1.171449419,0.057157197,"ns",1.14050843327824,0.241337974173919,"ns"
"AT5G28840",0.625316331,0.057157197,"ns",0.613481933980406,0.257422612103794,"ns"
"AT5G63590",-1.845775148,0.057157197,"ns",-1.73919368019206,0.242831052107946,"ns"
"AT2G21910",-0.973994321,0.05742606,"ns",-0.982254012136421,0.202655544341155,"ns"
"AT5G05880",-1.12155222,0.05742606,"ns",-1.1312713373174,0.202655544341155,"ns"
"AT5G41670",-1.138520633,0.05742606,"ns",-1.14564703360389,0.24998036890722,"ns"
"AT5G53300",0.663231169,0.05742606,"ns",0.644132525774831,0.280184611498014,"ns"
"AT5G57130",1.408643264,0.057490075,"ns",1.36206671623316,0.225702029450895,"ns"
"AT1G58180",1.181923351,0.0580432,"ns",1.1536846620419,0.240788464692593,"ns"
"AT3G26510",1.348857496,0.0580432,"ns",1.32056292759112,0.267789793164422,"ns"
"AT4G40010",-1.317200878,0.0580432,"ns",-1.29921216481993,0.239949044819456,"ns"
"AT1G62440",-1.0403083,0.058284218,"ns",-1.05628715832441,0.207856927921617,"ns"
"AT5G24490",0.75516489,0.058284218,"ns",0.737982714001844,0.245849093958598,"ns"
"AT1G17620",-0.94117149,0.058535576,"ns",-0.957786997818957,0.224792740860891,"ns"
"AT2G26730",0.994927481,0.058535576,"ns",0.972803110582406,0.229035444678716,"ns"
"AT3G51600",-0.917045617,0.058616879,"ns",-0.932327459391361,0.24998036890722,"ns"
"AT1G33170",0.920250633,0.058918446,"ns",0.905830703572554,0.214059387856491,"ns"
"AT3G62980",0.649646485,0.058918446,"ns",0.636369774493326,0.249436297207055,"ns"
"AT4G23890",0.850839732,0.058918446,"ns",0.840002524699016,0.205335650455582,"ns"
"AT1G09570",1.055427451,0.059297936,"ns",1.03004956066735,0.272000068921726,"ns"
"AT3G62900",1.191556405,0.059297936,"ns",1.16005823646034,0.240851500344587,"ns"
"AT5G44800",1.155122899,0.059297936,"ns",1.12718764075274,0.248510239341618,"ns"
"AT1G20650",0.933038979,0.060849599,"ns",0.917020641183922,0.214059387856491,"ns"
"AT5G56100",1.188279085,0.060849599,"ns",1.16519171238466,0.215840785325969,"ns"
"AT5G34940",-1.397741431,0.060903134,"ns",-1.36138836386834,0.224792740860891,"ns"
"AT5G01530",0.542870168,0.061440007,"ns",0.526113264561785,0.312589274050713,"ns"
"AT5G66440",-1.375684611,0.061975327,"ns",-1.35601672386535,0.207856927921617,"ns"
"AT3G57300",1.414950677,0.063129087,"ns",1.3814984150631,0.264239099528553,"ns"
"AT2G45750",-1.667750094,0.063545103,"ns",-1.61457000344481,0.215840785325969,"ns"
"AT5G17380",-0.890058513,0.063545103,"ns",-0.908833631828217,0.229035444678716,"ns"
"AT1G78970",-0.791415504,0.063889687,"ns",-0.807570764471374,0.214059387856491,"ns"
"AT1G53450",1.497183521,0.064434125,"ns",1.45846200821801,0.249436297207055,"ns"
"AT5G01890",0.999174109,0.064434125,"ns",0.980856057443757,0.212226007406386,"ns"
"AT5G38850",1.648669635,0.064434125,"ns",1.53112525137429,0.224792740860891,"ns"
"AT1G03090",1.622241149,0.065049833,"ns",1.59071348803938,0.280184611498014,"ns"
"AT1G58235",1.650125672,0.065049833,"ns",1.58027389707552,0.244000438508295,"ns"
"AT3G18780",0.696451065,0.065904275,"ns",0.674826878308546,0.280217510943458,"ns"
"AT4G19160",0.959373498,0.065904275,"ns",0.935474114760594,0.260156313821041,"ns"
"AT5G17910",0.865372872,0.065904275,"ns",0.848245792424353,0.238211595430023,"ns"
"AT5G20950",0.703695071,0.065904275,"ns",0.693706483938402,0.242831052107946,"ns"
"AT4G39900",1.14776595,0.066278836,"ns",1.11666370412474,0.22495955800297,"ns"
"AT1G08900",1.386771744,0.06643731,"ns",1.32055266934286,0.224792740860891,"ns"
"AT1G69550",1.294479963,0.06643731,"ns",1.25044431874742,0.20369198989089,"ns"
"AT4G33240",1.072912026,0.067142511,"ns",1.04843319812917,0.242831052107946,"ns"
"AT5G51200",1.304032694,0.067495834,"ns",1.26545926708144,0.251656971830636,"ns"
"AT1G06640",-0.932235996,0.068136698,"ns",-0.946720755244196,0.248510239341618,"ns"
"AT2G34170",1.232714215,0.068136698,"ns",1.19408952430655,0.214059387856491,"ns"
"AT3G46010",-0.730502056,0.068136698,"ns",-0.751267117179308,0.248510239341618,"ns"
"AT3G52220",-1.208133099,0.068136698,"ns",-1.21377767518284,0.224792740860891,"ns"
"AT4G17730",0.881315164,0.068136698,"ns",0.859105851505736,0.246730448274352,"ns"
"AT4G39350",-0.730032456,0.068136698,"ns",-0.749644213361912,0.242831052107946,"ns"
"AT5G40450",0.918657067,0.068136698,"ns",0.895137166123703,0.275483517353675,"ns"
"AT1G02900",-0.937227771,0.068595989,"ns",-0.955821100031815,0.207856927921617,"ns"
"AT1G21400",1.766674768,0.069023538,"ns",1.72992361834201,0.280217510943458,"ns"
"AT1G19835",0.703027932,0.070350408,"ns",0.689639338882972,0.248510239341618,"ns"
"AT2G22240",1.55047464,0.070956359,"ns",1.4537464731187,0.227410349696671,"ns"
"AT3G01680",1.528484877,0.070956359,"ns",1.48279017148979,0.252044198269814,"ns"
"AT5G12170",-1.094276398,0.070956359,"ns",-1.11366504705024,0.211906774780438,"ns"
"AT1G61260",-1.469191761,0.072752429,"ns",-1.42162031158914,0.242592483760599,"ns"
"AT2G37330",2.010011264,0.072752429,"ns",1.87199360619271,0.249436297207055,"ns"
"AT2G42320",-0.905691252,0.072752429,"ns",-0.922302154524271,0.235197206095563,"ns"
"AT3G60550",-1.725431474,0.072752429,"ns",-1.83056317536273,0.207856927921617,"ns"
"AT5G57660",1.234701354,0.072813612,"ns",1.20667335538258,0.272000068921726,"ns"
"AT4G36250",-0.656392312,0.072953508,"ns",-0.679269019893696,0.252476781698447,"ns"
"AT1G62800",-1.43258023,0.073669784,"ns",-1.38348522894486,0.236802804835494,"ns"
"AT2G48060",1.033920728,0.073669784,"ns",1.00836512394945,0.242831052107946,"ns"
"AT1G06490",1.849385615,0.074260406,"ns",1.72236982148196,0.249436297207055,"ns"
"AT3G19100",-0.726124342,0.074260406,"ns",-0.74491244001121,0.250755421329387,"ns"
"AT1G52190",1.048321826,0.074782525,"ns",1.02184214613159,0.264239099528553,"ns"
"AT2G45620",1.098995222,0.074782525,"ns",1.07350928830165,0.257356789051979,"ns"
"AT3G59220",-0.882330207,0.075083947,"ns",-0.901793820737749,0.207856927921617,"ns"
"AT5G50920",0.80903967,0.075083947,"ns",0.785785706307026,0.280184611498014,"ns"
"AT3G14100",1.139444465,0.075119339,"ns",1.10911197821879,0.253206191783989,"ns"
"AT1G22440",-1.102024783,0.075189675,"ns",-1.11451241322767,0.224792740860891,"ns"
"AT3G13080",0.820310757,0.07551763,"ns",0.809116807371116,0.233822789379673,"ns"
"AT3G55440",-0.894077964,0.07551763,"ns",-0.908535442565549,0.272000068921726,"ns"
"AT5G65480",-0.735063882,0.07551763,"ns",-0.756582279334321,0.248510239341618,"ns"
"AT1G62310",1.124126188,0.075767666,"ns",1.09360643446647,0.22495955800297,"ns"
"AT2G39000",1.10441357,0.075767666,"ns",1.07995122745949,0.207856927921617,"ns"
"AT2G41190",1.225788857,0.075767666,"ns",1.1863027489648,0.242831052107946,"ns"
"AT2G46830",1.442562356,0.075767666,"ns",1.41207851875165,0.22495955800297,"ns"
"AT4G13040",-1.416312352,0.076154814,"ns",-1.37535580524896,0.22495955800297,"ns"
"AT3G01460",1.145029698,0.076841007,"ns",1.11606381861694,0.238111409579785,"ns"
"AT4G00800",1.068282638,0.076841007,"ns",1.03938507234943,0.245136579233996,"ns"
"AT3G53480",1.127203775,0.076843033,"ns",1.099301862654,0.264239099528553,"ns"
"AT1G71880",0.960399574,0.076865897,"ns",0.939856519582993,0.242592483760599,"ns"
"AT1G03250",-1.349040689,0.07687099,"ns",-1.31943258035204,0.214059387856491,"ns"
"AT1G12520",0.889910142,0.07691312,"ns",0.879256659456117,0.209542197436906,"ns"
"AT2G40820",-0.92048817,0.077424997,"ns",-0.937067282028558,0.224792740860891,"ns"
"AT2G27370",-1.032467823,0.077491855,"ns",-1.0375175382644,0.22495955800297,"ns"
"AT1G49130",1.409307326,0.077962023,"ns",1.37510093309394,0.272000068921726,"ns"
"AT2G03090",2.273509714,0.077962023,"ns",1.97847717471033,0.248510239341618,"ns"
"AT1G70940",0.598754935,0.077982078,"ns",0.587349363558667,0.279144113491739,"ns"
"AT3G05020",-0.689543173,0.077982078,"ns",-0.712662278649777,0.232998537100587,"ns"
"AT3G61060",1.031629485,0.077982078,"ns",1.00505182916829,0.252044198269814,"ns"
"AT4G37240",-1.799013261,0.077982078,"ns",-1.84778087699885,0.240895472087908,"ns"
"AT5G37790",-0.764777575,0.077982078,"ns",-0.785046536637225,0.242831052107946,"ns"
"AT4G20380",0.985794813,0.078201488,"ns",0.963820305220678,0.224792740860891,"ns"
"AT1G06670",1.13427766,0.078244531,"ns",1.10184384276361,0.242831052107946,"ns"
"AT3G45830",1.063616308,0.078244531,"ns",1.04209633940466,0.224792740860891,"ns"
"AT2G28800",0.543440625,0.078379074,"ns",0.529825600220939,0.292987870851116,"ns"
"AT2G38530",-0.834744866,0.078422753,"ns",-0.850276012903006,0.280217510943458,"ns"
"AT1G21910",-1.155687237,0.079160685,"ns",-1.18297872627663,0.224792740860891,"ns"
"AT1G66760",0.952853916,0.079160685,"ns",0.933662394978889,0.224792740860891,"ns"
"AT1G70370",0.780597533,0.079160685,"ns",0.767050399466051,0.249436297207055,"ns"
"AT2G01930",1.168383556,0.079160685,"ns",1.1295628425743,0.233822789379673,"ns"
"AT4G10380",-0.994921843,0.079160685,"ns",-1.01101075215025,0.207856927921617,"ns"
"AT4G17340",-0.971629896,0.079160685,"ns",-0.98198958125384,0.280184611498014,"ns"
"AT5G13010",1.29242564,0.079160685,"ns",1.26063738518582,0.275499048887147,"ns"
"AT5G43470",0.891408466,0.079160685,"ns",0.881323067215091,0.207856927921617,"ns"
"AT5G49360",1.05416205,0.079160685,"ns",1.02907639566327,0.280217510943458,"ns"
"AT1G29910",0.619812931,0.080142625,"ns",0.602771518049814,0.307230755995521,"ns"
"AT4G14030",-0.718357282,0.080472692,"ns",-0.738120832565474,0.272000068921726,"ns"
"AT3G48990",-0.643163277,0.08057972,"ns",-0.661950031520618,0.280217510943458,"ns"
"AT3G25717",-1.132979502,0.081404987,"ns",-1.1393814787608,0.243984628452689,"ns"
"AT1G10070",2.704545622,0.08159255,"ns",2.66444056741004,0.22495955800297,"ns"
"AT5G20150",-1.665965157,0.08159255,"ns",-1.61790043994321,0.277561555456173,"ns"
"AT3G23800",-1.271806972,0.082158926,"ns",-1.2527585313581,0.226782080765974,"ns"
"AT2G19590",-1.678077807,0.082633894,"ns",-1.57035930908944,0.242831052107946,"ns"
"AT2G27310",-1.226156989,0.082633894,"ns",-1.22346753218847,0.22495955800297,"ns"
"AT4G02380",-0.89576486,0.082633894,"ns",-0.909958282655618,0.279144113491739,"ns"
"AT2G16586",3.036023265,0.08331044,"ns",3.02264782846401,0.241890017397779,"ns"
"AT4G23700",-0.882203511,0.08331044,"ns",-0.902632498575851,0.225267777115204,"ns"
"AT5G55540",1.216170681,0.083549555,"ns",1.1733734409023,0.226782080765974,"ns"
"AT1G17990",1.235054022,0.083691717,"ns",1.19713439545415,0.224792740860891,"ns"
"AT5G66052",1.676480906,0.084049239,"ns",1.62234520921076,0.280217510943458,"ns"
"AT2G39580",1.005605368,0.084130156,"ns",0.980243938913727,0.245849093958598,"ns"
"AT5G56270",1.356958912,0.084130156,"ns",1.31071611658017,0.238211595430023,"ns"
"AT2G02080",1.353262833,0.084410962,"ns",1.31545643023772,0.248510239341618,"ns"
"AT3G25900",-0.984515208,0.084410962,"ns",-0.995312663294489,0.224792740860891,"ns"
"AT5G05690",1.059132126,0.084410962,"ns",1.03542218512902,0.272000068921726,"ns"
"AT5G49630",-1.132808372,0.084444709,"ns",-1.14471931182854,0.224792740860891,"ns"
"AT3G53190",1.299286058,0.084662428,"ns",1.23762910254864,0.22495955800297,"ns"
"AT4G37550",0.864419078,0.084662428,"ns",0.855488771670368,0.214059387856491,"ns"
"AT3G24100",-0.922771179,0.084853612,"ns",-0.935389485690589,0.242831052107946,"ns"
"AT1G73885",0.673626524,0.084871307,"ns",0.663351462540834,0.242831052107946,"ns"
"AT3G57880",0.977600497,0.084883346,"ns",0.95675145577125,0.22495955800297,"ns"
"AT5G25110",-1.131589938,0.08554967,"ns",-1.13052839712918,0.22495955800297,"ns"
"AT5G19090",0.807845315,0.085840987,"ns",0.794385483470997,0.242831052107946,"ns"
"AT1G16260",1.269073854,0.086295127,"ns",1.22550013523051,0.208722239102456,"ns"
"AT3G47800",0.975225143,0.086338463,"ns",0.950490733814457,0.229035444678716,"ns"
"AT1G48090",1.374937279,0.086393702,"ns",1.34268017227037,0.280184611498014,"ns"
"AT5G45510",0.427263423,0.086393702,"ns",0.412728618127028,0.34433277421899,"ns"
"AT3G55230",-0.769670553,0.086501923,"ns",-0.787984363217921,0.253844579502253,"ns"
"AT1G06550",-1.125943511,0.087145972,"ns",-1.11604283387976,0.2419570222123,"ns"
"AT3G07660",0.91759982,0.087214853,"ns",0.895635523668925,0.246904679382414,"ns"
"AT5G21100",-1.536858886,0.087214853,"ns",-1.45316674996092,0.242592483760599,"ns"
"AT5G45280",-0.93139263,0.08757406,"ns",-0.938523209495302,0.249436297207055,"ns"
"AT2G26440",-1.18138629,0.088532533,"ns",-1.19612699440156,0.214059387856491,"ns"
"AT2G46530",1.249022492,0.088532533,"ns",1.22653280646093,0.233822789379673,"ns"
"AT4G16190",0.823679259,0.088532533,"ns",0.801573698629832,0.280217510943458,"ns"
"AT2G07725",3.036107037,0.088613952,"ns",3.26073806344895,0.28931507883473,"ns"
"AT3G02200",0.891565104,0.088613952,"ns",0.872409570563222,0.242592483760599,"ns"
"AT5G03660",-1.037569009,0.088613952,"ns",-1.05214309612635,0.242831052107946,"ns"
"AT1G03030",-1.467931892,0.088765869,"ns",-1.42411533534246,0.238211595430023,"ns"
"AT1G68670",0.851738933,0.088765869,"ns",0.832463536309261,0.246612185661718,"ns"
"AT3G23430",0.858409592,0.089267063,"ns",0.837833399019433,0.250755421329387,"ns"
"AT1G07985",0.891394839,0.089464263,"ns",0.872359401566163,0.22495955800297,"ns"
"AT5G03300",-0.702818593,0.089464263,"ns",-0.725168286623479,0.248510239341618,"ns"
"AT1G24460",0.853771137,0.090030435,"ns",0.837678992531707,0.242592483760599,"ns"
"AT1G23710",1.353022695,0.090526852,"ns",1.29532796635138,0.238211595430023,"ns"
"AT2G33060",1.075263197,0.090526852,"ns",1.04780550785365,0.224792740860891,"ns"
"AT1G50600",1.021076992,0.090545705,"ns",0.994635952427631,0.242592483760599,"ns"
"AT2G44310",-0.995084386,0.090545705,"ns",-1.0052327598857,0.242592483760599,"ns"
"AT2G45850",1.282678051,0.090545705,"ns",1.22851809226598,0.214059387856491,"ns"
"AT5G42950",1.16471103,0.090545705,"ns",1.13471335197455,0.278166540626016,"ns"
"AT5G24740",1.534068446,0.090710497,"ns",1.4911520293112,0.280217510943458,"ns"
"AT1G30820",0.797162728,0.091008086,"ns",0.788875184628523,0.224792740860891,"ns"
"AT3G07560",0.900598545,0.091008086,"ns",0.876983853739632,0.266247850893957,"ns"
"AT4G37870",0.912988023,0.091008086,"ns",0.888513683406338,0.287985575211193,"ns"
"AT5G19530",1.202382709,0.091008086,"ns",1.16620307899206,0.251509455973672,"ns"
"AT1G18020",1.183347866,0.091506248,"ns",1.14837390289631,0.22495955800297,"ns"
"AT1G33050",1.171724003,0.091506248,"ns",1.13763024712998,0.272000068921726,"ns"
"AT1G59218",0.984628867,0.091891527,"ns",0.965560682827155,0.224792740860891,"ns"
"AT1G04140",0.956098169,0.092344346,"ns",0.933404085018264,0.269512542966951,"ns"
"AT1G06230",0.894919601,0.092553377,"ns",0.875497699125881,0.248510239341618,"ns"
"AT4G05150",1.044306064,0.092553377,"ns",1.01732594889107,0.280184611498014,"ns"
"AT4G36080",1.457629038,0.092553377,"ns",1.41184104199907,0.280184611498014,"ns"
"AT2G15880",1.939141893,0.092613711,"ns",1.92716094648313,0.29595052427127,"ns"
"AT5G66080",1.285133277,0.092613711,"ns",1.2236758503131,0.240788464692593,"ns"
"AT3G57660",1.17385306,0.092722645,"ns",1.13464424988272,0.233822789379673,"ns"
"AT1G43850",0.990199565,0.092780186,"ns",0.967140509181221,0.242831052107946,"ns"
"AT3G50360",-1.276704277,0.092780186,"ns",-1.24647247492764,0.248510239341618,"ns"
"AT5G21170",1.1631229,0.092780186,"ns",1.13028698439704,0.271660993134463,"ns"
"AT5G27700",0.742289578,0.092780186,"ns",0.727805241823423,0.249436297207055,"ns"
"AT5G55790",1.139842959,0.092780186,"ns",1.10294814275692,0.224792740860891,"ns"
"AT1G69360",1.058094372,0.092811678,"ns",1.02984703720609,0.22495955800297,"ns"
"AT4G09830",0.853227303,0.092811678,"ns",0.838020759920198,0.242592483760599,"ns"
"AT4G33610",-1.686613469,0.092811678,"ns",-1.61031185206529,0.277561555456173,"ns"
"AT5G47640",1.15514415,0.092811678,"ns",1.12755014044732,0.242831052107946,"ns"
"AT2G18280",0.70144167,0.093407706,"ns",0.681853985514887,0.280217510943458,"ns"
"AT2G45980",0.801854215,0.093407706,"ns",0.784758650238392,0.242831052107946,"ns"
"AT4G02330",-1.311231623,0.093407706,"ns",-1.27128465631286,0.249436297207055,"ns"
"AT4G24050",1.488032355,0.093407706,"ns",1.45634206668685,0.24998036890722,"ns"
"AT5G05100",0.80531561,0.093407706,"ns",0.789598493096693,0.243984628452689,"ns"
"AT5G44610",-0.997976594,0.093407706,"ns",-1.01176114422638,0.238211595430023,"ns"
"AT3G45780",0.906408311,0.094684964,"ns",0.88543788010708,0.280217510943458,"ns"
"AT5G37770",-1.073111509,0.094684964,"ns",-1.07678816413619,0.248034624971337,"ns"
"AT5G57655",0.897217309,0.094684964,"ns",0.873243097407036,0.280217510943458,"ns"
"AT5G64440",-0.80273892,0.094684964,"ns",-0.817153320246655,0.250498218130386,"ns"
"AT1G19720",0.750365314,0.09481987,"ns",0.736460335535284,0.22495955800297,"ns"
"AT1G02340",0.988367063,0.095120685,"ns",0.962962040467316,0.242831052107946,"ns"
"AT1G13710",1.738585695,0.095499852,"ns",1.55848323727671,0.24998036890722,"ns"
"AT1G66240",-0.858267781,0.095499852,"ns",-0.871899806176346,0.269565574065716,"ns"
"AT2G07671",2.328493715,0.095499852,"ns",2.39635602322118,0.279229459759102,"ns"
"AT3G03270",-0.734717793,0.095499852,"ns",-0.756994970328899,0.238211595430023,"ns"
"AT3G20395",-1.08354402,0.095499852,"ns",-1.11640263594568,0.22495955800297,"ns"
"AT3G21770",-0.523859093,0.095499852,"ns",-0.546961018900681,0.277877440334698,"ns"
"AT4G13580",-0.937234493,0.095499852,"ns",-0.947460359408396,0.248510239341618,"ns"
"AT5G02580",1.376773884,0.095499852,"ns",1.29652419303418,0.242831052107946,"ns"
"AT5G57350",1.039972718,0.095499852,"ns",1.01368429070987,0.249436297207055,"ns"
"AT2G01320",0.966485777,0.096039398,"ns",0.946446242780128,0.226782080765974,"ns"
"AT1G52740",0.579411146,0.096420863,"ns",0.566359316778643,0.280184611498014,"ns"
